Date,ABCINDQ.BO,ACLGATI.BO,ADANIPORTS.BO,ALLCARGO.BO,ASHOKRE.BO,ATL.BO,AVG.BO,AWHCL.BO,BALTE.BO,BINNY.BO,BLUEDART.BO,CARGOSOL.BO,CARGOTRANS.BO,CHLOGIST.BO,CHOWGULSTM.BO,COARO.BO,COASTCORP.BO,CONCOR.BO,CONTAINER.BO,CORPOCO.BO,DELHIVERY.BO,DREAMFOLKS.BO,DREDGECORP.BO,EASTWEST.BO,ESSARSHPNG.BO,FLOMIC.BO,FMNL.BO,FORINTL.BO,FSC.BO,GESHIP.BO,GMRINFRA.BO,GPPL.BO,INDIGO.BO,INTSTOIL.BO,JETAIRWAYS.BO,JETFREIGHT.BO,JITFINFRA.BO,LANCER.BO,MAHLOG.BO,MEGACOR.BO,MEP.BO,MFLINDIA.BO,NATHUEC.BO,NAVKARCORP.BO,NECCLTD.BO,OBCL.BO,PATINTLOG.BO,PRIMEFRESH.BO,RIDDHICORP.BO,RITCO.BO,RUCHINFRA.BO,SANCTRN.BO,SCI.BO,SEACOAST.BO,SHAHISHIP.BO,SHREYAS.BO,SICALLOG.BO,SINDHUTRAD.BO,SMARITIME.BO,SPICEJET.BO,STARLOG.BO,STL.BO,TAALENT.BO,TCI.BO,TCIEXP.BO,TIGERLOGS.BO,TRANSVOY.BO,TVSSCS.BO,VRLLOG.BO,ZOMATO.BO
15-12-2023- 00:00:00,121.7300033569336,137.0,1078.8499755859375,70.30000305175781,4.539999961853027,72.79000091552734,348.6499938964844,459.1499938964844,18.790000915527344,205.6999969482422,7366.85009765625,52.349998474121094,83.0,7.960000038146973,14.550000190734863,50.2599983215332,276.6499938964844,859.6500244140625,9.359999656677246,2.359999895095825,357.6000061035156,544.6500244140625,595.0499877929688,8.770000457763672,32.189998626708984,81.16000366210938,5.96999979019165,31.790000915527344,11.0,899.1500244140625,77.47000122070312,151.5500030517578,2916.300048828125,40.77000045776367,57.709999084472656,12.8100004196167,577.3499755859375,87.31999969482422,397.04998779296875,2.25,12.079999923706055,1.0199999809265137,8.880000114440918,92.08999633789062,34.43000030517578,60.70000076293945,21.729999542236328,292.0,141.9499969482422,267.0,12.920000076293945,679.9000244140625,158.89999389648438,5.619999885559082,8.569999694824219,276.8500061035156,242.0,30.190000534057617,80.83000183105469,53.58000183105469,36.810001373291016,58.70000076293945,3027.14990234375,808.0,1397.3499755859375,583.5999755859375,61.59000015258789,207.35000610351562,782.5999755859375,123.6500015258789
18-12-2023- 00:00:00,146.07000732421875,137.60000610351562,1094.1500244140625,71.6624984741211,4.539999961853027,72.79000091552734,341.3500061035156,461.5,18.239999771118164,205.6999969482422,7525.0,52.349998474121094,83.0,7.550000190734863,14.630000114440918,50.2599983215332,275.0,868.9000244140625,9.359999656677246,2.369999885559082,360.0,541.4500122070312,595.2999877929688,8.770000457763672,35.400001525878906,81.16000366210938,6.0,32.41999816894531,10.579999923706055,922.8499755859375,78.2699966430664,149.6999969482422,2975.050048828125,41.0,57.97999954223633,13.029999732971191,549.75,90.69000244140625,401.8999938964844,2.259999990463257,12.300000190734863,0.9700000286102295,8.710000038146973,90.73999786376953,33.75,61.56999969482422,21.899999618530273,292.0,138.4499969482422,265.5,12.670000076293945,671.1500244140625,166.0,5.619999885559082,8.569999694824219,276.70001220703125,236.6999969482422,33.13999938964844,80.83000183105469,64.20999908447266,36.650001525878906,58.25,2992.0,812.5,1419.75,595.1500244140625,61.59000015258789,205.60000610351562,791.5499877929688,128.60000610351562
19-12-2023- 00:00:00,147.75999450683594,144.5,1074.4000244140625,71.76249694824219,4.539999961853027,72.79000091552734,331.54998779296875,455.1000061035156,18.020000457763672,205.6999969482422,7551.14990234375,52.349998474121094,83.0,8.300000190734863,14.430000305175781,50.2599983215332,279.25,859.9500122070312,9.359999656677246,2.369999885559082,364.0,554.5499877929688,595.1500244140625,8.770000457763672,37.16999816894531,81.16000366210938,6.159999847412109,33.880001068115234,10.109999656677246,982.25,75.76000213623047,149.6999969482422,2985.60009765625,41.5,57.79999923706055,12.989999771118164,550.4000244140625,90.73999786376953,398.29998779296875,2.259999990463257,12.789999961853027,0.9300000071525574,8.710000038146973,92.5999984741211,33.08000183105469,60.75,21.34000015258789,292.0,135.6999969482422,261.25,12.420000076293945,659.9500122070312,169.25,5.619999885559082,8.569999694824219,287.95001220703125,234.8000030517578,31.899999618530273,80.83000183105469,66.08000183105469,36.83000183105469,57.04999923706055,2973.300048828125,808.4500122070312,1410.25,612.2999877929688,61.59000015258789,203.8000030517578,792.3499755859375,130.1999969482422
20-12-2023- 00:00:00,139.7100067138672,135.85000610351562,1011.7000122070312,68.07499694824219,4.539999961853027,72.79000091552734,317.04998779296875,435.79998779296875,17.170000076293945,205.6999969482422,7241.4501953125,52.349998474121094,83.0,8.0,14.15999984741211,49.2599983215332,259.8500061035156,830.4000244140625,9.359999656677246,2.369999885559082,364.5,543.5499877929688,551.0,8.770000457763672,35.31999969482422,81.16000366210938,5.900000095367432,32.5,9.90999984741211,965.4500122070312,71.36000061035156,140.8000030517578,2857.800048828125,40.66999816894531,56.029998779296875,12.0600004196167,527.0,86.06999969482422,382.70001220703125,2.1700000762939453,15.34000015258789,0.8899999856948853,8.539999961853027,94.22000122070312,32.41999816894531,57.2599983215332,19.459999084472656,292.0,133.25,245.5500030517578,12.180000305175781,660.0,159.39999389648438,5.619999885559082,8.569999694824219,278.20001220703125,239.0500030517578,29.09000015258789,80.83000183105469,60.22999954223633,33.540000915527344,56.0,3083.64990234375,802.5,1388.199951171875,595.6500244140625,61.59000015258789,199.89999389648438,746.5999755859375,124.5999984741211
21-12-2023- 00:00:00,147.02999877929688,138.1999969482422,1019.2000122070312,71.2249984741211,4.539999961853027,72.79000091552734,329.0,445.8500061035156,17.299999237060547,205.6999969482422,7203.7001953125,52.349998474121094,83.0,7.650000095367432,14.390000343322754,49.2599983215332,264.1000061035156,839.5,9.359999656677246,2.369999885559082,387.45001220703125,537.2000122070312,560.5,8.770000457763672,33.560001373291016,81.16000366210938,5.940000057220459,33.880001068115234,10.229999542236328,998.2999877929688,73.38999938964844,146.5,2882.800048828125,39.86000061035156,57.93000030517578,12.34000015258789,532.9000244140625,86.43000030517578,385.6499938964844,2.25,15.949999809265137,0.8500000238418579,8.369999885559082,103.63999938964844,31.780000686645508,63.959999084472656,20.270000457763672,292.0,131.35000610351562,253.64999389648438,11.9399995803833,677.9500122070312,164.0,5.619999885559082,8.569999694824219,281.70001220703125,227.10000610351562,29.959999084472656,80.83000183105469,61.13999938964844,34.5,55.060001373291016,3125.10009765625,803.9500122070312,1389.75,617.5499877929688,61.59000015258789,198.39999389648438,728.7999877929688,127.55000305175781
22-12-2023- 00:00:00,143.47999572753906,121.0999984741211,1027.550048828125,76.7249984741211,4.539999961853027,72.79000091552734,338.3500061035156,489.0,17.239999771118164,205.6999969482422,7331.5498046875,52.349998474121094,83.0,8.010000228881836,14.199999809265137,49.2599983215332,263.25,833.2000122070312,9.359999656677246,2.369999885559082,387.29998779296875,542.0,573.75,8.770000457763672,34.11000061035156,81.16000366210938,6.010000228881836,35.56999969482422,10.550000190734863,1014.75,74.6500015258789,147.0,2870.10009765625,40.0,58.11000061035156,13.529999732971191,527.5499877929688,88.12999725341797,388.79998779296875,2.3299999237060547,16.139999389648438,0.8100000023841858,8.210000038146973,104.43000030517578,31.149999618530273,61.540000915527344,20.040000915527344,292.0,133.0,261.6499938964844,12.050000190734863,671.0499877929688,163.9499969482422,5.619999885559082,8.569999694824219,280.79998779296875,228.8000030517578,29.3799991607666,80.83000183105469,62.369998931884766,33.66999816894531,58.09000015258789,3084.14990234375,815.2000122070312,1387.800048828125,630.0,61.59000015258789,198.9499969482422,740.1500244140625,128.4499969482422
26-12-2023- 00:00:00,138.22999572753906,126.19999694824219,1027.949951171875,81.0,4.539999961853027,72.79000091552734,336.8999938964844,501.29998779296875,17.399999618530273,205.6999969482422,7255.5498046875,52.349998474121094,83.0,7.909999847412109,14.720000267028809,49.2599983215332,268.5,841.6500244140625,9.359999656677246,2.4800000190734863,387.3500061035156,537.75,607.4000244140625,8.770000457763672,32.40999984741211,81.16000366210938,5.920000076293945,37.34000015258789,10.789999961853027,996.4000244140625,73.95999908447266,148.89999389648438,2920.85009765625,40.0,58.90999984741211,13.09000015258789,525.0,86.16000366210938,384.8999938964844,2.4700000286102295,16.200000762939453,0.7699999809265137,8.210000038146973,103.8499984741211,30.530000686645508,61.189998626708984,19.950000762939453,292.0,140.14999389648438,268.8999938964844,12.289999961853027,680.3499755859375,166.1999969482422,5.619999885559082,8.569999694824219,284.04998779296875,231.9499969482422,29.260000228881836,80.83000183105469,61.13999938964844,33.38999938964844,55.97999954223633,3117.60009765625,818.3499755859375,1381.300048828125,681.9000244140625,61.59000015258789,201.64999389648438,737.7000122070312,125.0
27-12-2023- 00:00:00,134.89999389648438,124.3499984741211,1024.300048828125,79.75,4.539999961853027,72.79000091552734,392.5,494.95001220703125,17.889999389648438,205.6999969482422,7249.64990234375,52.349998474121094,83.0,7.78000020980835,14.329999923706055,49.2599983215332,265.0,837.75,9.359999656677246,2.4800000190734863,383.3500061035156,553.2000122070312,594.7999877929688,8.770000457763672,31.329999923706055,81.16000366210938,6.03000020980835,39.20000076293945,11.180000305175781,981.3499755859375,73.31999969482422,145.8000030517578,2933.35009765625,40.0099983215332,58.130001068115234,13.09000015258789,525.7000122070312,86.98999786376953,382.8500061035156,2.5899999141693115,15.34000015258789,0.7400000095367432,8.050000190734863,99.77999877929688,29.920000076293945,60.27000045776367,19.690000534057617,292.0,137.9499969482422,272.8500061035156,12.100000381469727,660.0,165.5,5.619999885559082,8.569999694824219,282.29998779296875,231.1999969482422,29.549999237060547,80.83000183105469,59.5099983215332,34.45000076293945,55.779998779296875,3099.35009765625,804.4500122070312,1368.8499755859375,735.4500122070312,61.59000015258789,199.5,750.2999877929688,127.05000305175781
28-12-2023- 00:00:00,132.9499969482422,122.94999694824219,1017.0499877929688,78.44999694824219,4.539999961853027,72.79000091552734,377.70001220703125,489.1000061035156,18.0,205.6999969482422,7268.5,52.349998474121094,83.0,7.460000038146973,14.8100004196167,48.0,259.25,856.7000122070312,9.359999656677246,2.4800000190734863,384.6000061035156,544.0499877929688,597.2000122070312,8.770000457763672,30.510000228881836,81.16000366210938,6.090000152587891,41.15999984741211,11.4399995803833,975.0499877929688,76.30000305175781,150.5,2927.14990234375,40.810001373291016,57.560001373291016,12.90999984741211,532.0999755859375,85.1500015258789,382.29998779296875,2.369999885559082,15.729999542236328,0.7099999785423279,7.889999866485596,104.43000030517578,29.329999923706055,59.38999938964844,19.190000534057617,292.0,136.9499969482422,268.25,11.859999656677246,685.0,165.0,5.619999885559082,8.569999694824219,280.1000061035156,242.75,29.75,80.83000183105469,59.150001525878906,34.150001525878906,54.880001068115234,3153.050048828125,811.9500122070312,1359.0999755859375,714.8499755859375,61.59000015258789,198.8000030517578,760.5,123.19999694824219
29-12-2023- 00:00:00,130.97000122070312,124.19999694824219,1024.1500244140625,80.375,4.539999961853027,72.79000091552734,376.54998779296875,485.1000061035156,18.190000534057617,205.6999969482422,7348.5498046875,52.349998474121094,83.0,7.510000228881836,14.270000457763672,47.040000915527344,260.6499938964844,859.5,9.359999656677246,2.4800000190734863,389.1000061035156,540.8499755859375,599.3499755859375,8.770000457763672,32.029998779296875,81.16000366210938,6.139999866485596,43.209999084472656,11.399999618530273,977.75,80.62000274658203,153.0,2965.39990234375,41.619998931884766,57.81999969482422,12.770000457763672,558.5999755859375,85.72000122070312,387.3500061035156,2.509999990463257,15.270000457763672,0.6800000071525574,7.739999771118164,101.91000366210938,28.75,58.84000015258789,19.350000381469727,292.0,134.64999389648438,269.1000061035156,11.630000114440918,661.8499755859375,162.89999389648438,5.619999885559082,8.569999694824219,279.25,254.8000030517578,26.989999771118164,80.83000183105469,60.04999923706055,33.22999954223633,56.380001068115234,3151.699951171875,823.25,1374.1500244140625,711.2999877929688,61.59000015258789,198.1999969482422,770.4000244140625,123.69999694824219
01-01-2024- 00:00:00,133.5,126.55000305175781,1048.050048828125,82.5,4.539999961853027,72.79000091552734,368.6000061035156,496.95001220703125,18.700000762939453,205.6999969482422,7332.35009765625,52.349998474121094,83.0,7.260000228881836,14.760000228881836,46.099998474121094,282.6499938964844,860.7999877929688,9.359999656677246,2.5999999046325684,384.5,551.7999877929688,615.1500244140625,8.770000457763672,33.630001068115234,81.16000366210938,5.96999979019165,45.369998931884766,11.119999885559082,973.0,80.27999877929688,158.64999389648438,2975.64990234375,43.70000076293945,58.029998779296875,12.760000228881836,569.25,85.05000305175781,391.54998779296875,2.450000047683716,15.180000305175781,0.6700000166893005,7.590000152587891,102.0999984741211,28.18000030517578,61.439998626708984,20.790000915527344,292.0,136.5,265.54998779296875,11.800000190734863,653.9000244140625,163.89999389648438,5.619999885559082,8.569999694824219,282.79998779296875,253.1999969482422,25.3799991607666,80.83000183105469,60.63999938964844,34.20000076293945,57.560001373291016,3097.5,831.1500244140625,1379.300048828125,721.3499755859375,61.59000015258789,198.85000610351562,762.7000122070312,124.5
02-01-2024- 00:00:00,131.39999389648438,128.6999969482422,1078.550048828125,90.19999694824219,4.539999961853027,72.79000091552734,361.6000061035156,491.8500061035156,18.700000762939453,205.6999969482422,7327.9501953125,52.349998474121094,83.0,7.03000020980835,15.460000038146973,45.18000030517578,280.3500061035156,879.2000122070312,9.359999656677246,2.5999999046325684,388.5,549.6500244140625,623.9000244140625,8.770000457763672,35.310001373291016,81.16000366210938,6.079999923706055,47.630001068115234,11.489999771118164,978.3499755859375,79.63999938964844,158.89999389648438,2927.25,45.349998474121094,57.90999984741211,12.720000267028809,572.1500244140625,84.98999786376953,434.25,2.4200000762939453,14.729999542236328,0.6399999856948853,7.440000057220459,100.1500015258789,27.6200008392334,61.90999984741211,21.190000534057617,292.0,139.0,265.20001220703125,11.800000190734863,662.2000122070312,174.14999389648438,5.619999885559082,8.569999694824219,287.25,241.25,26.31999969482422,80.83000183105469,59.93000030517578,34.790000915527344,57.220001220703125,3092.699951171875,824.7000122070312,1382.050048828125,712.5499877929688,61.59000015258789,198.85000610351562,738.75,128.8000030517578
